,title,id,developer
7329,SunAge: Battle for Elysium,318650.0,vertex4 entertainment ltd.
7330,Tricky Towers,437920.0,WeirdBeard
7331,Planetoid Pioneers,300260.0,Data Realms
7332,World of Subways 4 – New York Line 7,343070.0,TML-Studios
7333,A Good Snowman Is Hard To Build,316610.0,"Alan Hazelden,Benjamin Davis"
7334,Fibbage XL,448080.0,"Jackbox Games, Inc."
7335,Fatehaven,524520.0,Hosted Games
7336,Barren Roads,341660.0,Forcequitapplicatons
7337,Paws: A Shelter 2 Game,434000.0,Might and Delight
7338,WolfQuest,431180.0,eduweb
7339,Altitude0: Lower &amp; Faster,308080.0,Gugila
7340,Sorcerer King: Rivals,496730.0,Stardock Entertainment
7341,Technobabylon,307580.0,Technocrat Games
7342,Masochisia,396310.0,Oldblood
7343,Aartform Curvy 3D 3.0,253670.0,Aartform
7344,PD Howler 9.6 Digital Painter and Visual FX box,336530.0,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com"
7345,Bombing Bastards,314220.0,Sanuk Games
7346,HACK_IT,444350.0,Dan_D
7347,Trackday Manager,348030.0,Arctic Hazard Game Studio a/s
7348,Snails,353260.0,"Jorge Lima,Alexandre Fontoura"
7349,Sydney's World,362160.0,Wise Dad Games
7350,Heaven's Hope - Special Edition,404510.0,Mosaic Mask Studios
7351,Pro Pinball Ultra,287900.0,Barnstorm Games
7352,ARCADE GAME SERIES: GALAGA,403430.0,BANDAI NAMCO Studios Inc.
7353,Sovereignty: Crown of Kings,312430.0,"Gothic Labs,The Lordz Games Studio"
7354,Polaris Sector,418250.0,SoftWarWare
7355,Hero Generations: ReGen,443260.0,Heart Shaped Games LLC
7356,Looterkings,397310.0,Looterkings
7357,Super Sky Arena,309900.0,Hammer Labs
7358,Waves 2,217120.0,Squid In A Box Ltd
7359,Hieroglyphika,434880.0,M. Hanka
7360,Poltergeist: A Pixelated Horror,323700.0,Glitchy Pixel
7361,Flywrench,337350.0,Messhof
7362,Lucius Demake,364230.0,Shiver Games
7363,Star Rogue,438440.0,Wehrmann Studios
7364,Princess Edge - Dragonstone,444190.0,erobotan
7365,The Concourse,468780.0,"A &amp; B Game Studios, LLC"
7366,Tumblestone,269710.0,The Quantum Astrophysicists Guild
7367,The Dark Legions,492530.0,Mascot Entertainment
7368,Haven,508540.0,Cleril Calamity Studios
7369,Night Vigil,509910.0,Drew Radley
7370,Tuebor: I Will Defend,521330.0,"Strength in Numbers Studios, Inc"
7371,Snooker-online multiplayer snooker game!,522660.0,TTCX Inc.
7372,Ruzar - The Life Stone,366510.0,Hammer Glass Studio
7373,Grenade Madness,432480.0,Touch Orchestra
7374,Mystery Case Files: Madame Fate®,50970.0,Big Fish Games
7375,Wildlife Park - Wild Creatures,337970.0,b-alive gmbh
7376,Mysteries &amp; Nightmares: Morgiana,362030.0,Little Games Company
7377,New York Mysteries: High Voltage,392970.0,FIVE-BN GAMES
7378,Inventioneers,395580.0,Filimundus
7379,Dead Stop,408860.0,Shortbreak Studios s.c.
7380,Lost Lands: The Golden Curse,433000.0,FIVE-BN GAMES
7381,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,453390.0,"Blue Tea Games,Eipix Entertainment"
7382,Parallels Cross,456980.0,"DQ Team,Insomniacs"
7383,Grim Legends 3: The Dark City,458470.0,Artifex Mundi
7384,Crime Secrets: Crimson Lily,465170.0,One More Level
7385,Demon Hunter 2: New Chapter,465720.0,Brave Giant LTD
7386,Awakening: The Sunhook Spire Collector's Edition,465860.0,Boomzap Entertainment
7387,Dark Parables: The Final Cinderella Collector's Edition,465890.0,Blue Tea Games
7388,Redemption Cemetery: Salvation of the Lost Collector's Edition,466050.0,ERS G Studios
7389,Witches' Legacy: The Ties That Bind Collector's Edition,466100.0,EleFun Games
7390,Hope Lake,485690.0,"Far Mills,Mysterytag"
7391,Bathory - The Bloody Countess,486170.0,Absolutist Ltd.
7392,House of Snark 6-in-1 Bundle,486810.0,Alawar Entertainment
7393,Enigmatis 3: The Shadow of Karkhala,495110.0,Artifex Mundi
7394,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,496030.0,Eipix Entertainment
7395,Agent Walker: Secret Journey,497580.0,Brave Giant LTD
7396,Dark Parables: The Exiled Prince Collector's Edition,499100.0,Blue Tea Games
7397,Dark Parables: Rise of the Snow Queen Collector's Edition,499110.0,Blue Tea Games
7398,Dark Parables: The Red Riding Hood Sisters Collector's Edition,499120.0,Blue Tea Games
7399,Riddles Of The Past,500870.0,"MysteryTag,Far Mills"
7400,New York Mysteries: The Lantern of Souls,511140.0,FIVE-BN GAMES
7401,Green Moon 2,513260.0,Hooligans Entertainment
7402,Dark Parables: Curse of Briar Rose Collector's Edition,524600.0,Blue Tea Games
7403,Grim Tales: The Bride Collector's Edition,527900.0,Elephant Games
7404,Road to Ballhalla,425410.0,Torched Hill
7405,ASRECorp,498580.0,Luke Cripps
7406,Blade Ballet,460750.0,DreamSail Games
7407,PANORAMICAL,284260.0,"Fernando Ramallo,David Kanaga"
7408,"Bolt Riley, A Reggae Adventure",331210.0,"Adventure Mob,Corbomite Games"
7409,Spacejacked,390680.0,Rotten Mage
7410,Carrotting Brain,404750.0,Raving Bots
7411,Adventure Lamp,425900.0,Ryan Davis
7412,Alchemist's Awakening,431450.0,Osaris Games
7413,Hubert's Island Adventure: Mouse o' War,431610.0,Cheese and Bacon Games
7414,Wand Wars,422110.0,Moonradish Inc.
7415,SUPER IMPOSSIBLE ROAD,444670.0,WONDERFUL LASERS
7416,Onion Force,434980.0,Queen Bee Games
7417,Escape: Close Call,448380.0,Tarboosh Games
7418,Axes and Acres,448910.0,BrainGoodGames
7419,Blamdown: Udder Fury,460560.0,Guru Games
7420,Solitairica,463980.0,Righteous Hammer Games
7421,Trapper's Delight,467760.0,Shrimpcave Industries
7422,SkyBoats,510780.0,BrainGoodGames
7423,Oh No! Bugs!,513980.0,Doomster Entertainment
7424,Spell Casting: Meowgically Enhanced Edition,522990.0,Gordon Little
7425,My Secret Pets!,447180.0,Dogenzaka Lab
7426,Without Within 2,398980.0,InvertMouse
7427,Junk Jack,414190.0,Pixbits
7428,TASTEE: Lethal Tactics,365190.0,SkyBox Labs
7429,Firefight,500190.0,Sean O'Connor
7430,TesserAct,304810.0,Propelled Bird Software
7431,RHEM IV: The Golden Fragments SE,391510.0,Knut Mueller
7432,Linkrealms,402450.0,Mythyn Interactive
7433,"Axe, Bow &amp; Staff",432230.0,Clewcat Games
7434,ALONE IN SPACE,444580.0,Butterflyware
7435,Mantis Burn Racing®,446100.0,VooFoo Studios
7436,Space Scaven,456130.0,Moon Pub Games
7437,Pristine world,463520.0,Lunisky studio
7438,Occurrence at JCR Outpost,468080.0,Brandon Brizzi
7439,Black Moon Chronicles,501500.0,Cryo Interactive
7440,Invisible Mind,502090.0,VGstudio
7441,The Seeker,503680.0,VisualTech48
7442,Baseball Mogul Diamond,507080.0,"Sports Mogul, Inc."
7443,In Celebration of Violence,509570.0,Julian Edison
7444,Miaou Moon,513580.0,"Stephane Valverde,Leslie Valverde"
7445,Happy Empire,513990.0,AEL Entertainment
7446,Football Mogul 15,514010.0,"Sports Mogul, Inc."
7447,Super GunWorld 2,514220.0,m07games
7448,Everything is Peachy,516040.0,Peacock Dreams Games
7449,Timore 5,521210.0,Vidas Salavejus
7450,Pulsen,340960.0,4-Panel Footprint
7451,Chronicon,375480.0,Subworld
7452,Mosby's Confederacy,17180.0,"Tilted Mill Entertainment, Inc."
7453,Nancy Drew®: Tomb of the Lost Queen,210230.0,HeR Interactive
7454,Nancy Drew®: The Deadly Device,220420.0,"HeR Interactive, Inc."
7455,Nancy Drew®: Ghost of Thornton Hall,226820.0,"HeR Interactive, Inc."
7456,Songs2See,248270.0,Songquito UG
7457,NOBUNAGA'S AMBITION: Souzou (Traditional Chinese version),292990.0,"KOEI TECMO GAMES CO., LTD."
7458,Exodus Wars: Fractured Empire,297270.0,Membraine Studios
7459,Flyhunter Origins,300620.0,Steel Wool Games
7460,Infinite Game Works Episode 0,302290.0,Sakura River Interactive
7461,Sky Gamblers: Storm Raiders,304910.0,Atypical Games
7462,Hell,312420.0,Hunted Cow Studios
7463,Bravada,315930.0,Interbellum team
7464,Zone 22,321390.0,Nordic Legacy
7465,Aquadelic GT,321450.0,"Hammerware, s.r.o."
7466,Aveyond 3-3: The Lost Orb,321880.0,"Amaranth Games, LLC"
7467,Aveyond 3-4: The Darkthrop Prophecy,321890.0,"Amaranth Games, LLC"
7468,R.B.I. Baseball 15,329610.0,MLB.com
7469,Do Not Fall,333130.0,XPEC Entertainment Inc.
7470,Gates of Horizon,334290.0,Hex Keep
7471,1931: Scheherazade at the Library of Pergamum,334850.0,"Black Chicken Studios, inc."
7472,Eisenbahn X,335310.0,"TREND, Softpro"
7473,Pilot Brothers 3: Back Side of the Earth,336780.0,1C Wireless
7474,Color Guardians,336840.0,Fair Play Labs
7475,The Moment of Silence,339840.0,House of Tales
7476,WolfWars,340570.0,Peter Hrdy
7477,15 Days,342990.0,House of Tales
7478,Disney Mickey's Typing Adventure,348850.0,Individual Software Inc.
7479,Solar System Conflict,349670.0,UnexEvo
7480,Tower of Eglathia,351220.0,Lord Eglathia
7481,Starlight Tactics™,354050.0,"Escape Hatch Entertainment,LLC"
7482,Another Star,358030.0,Vision Riders Entertainment
7483,Highlands,359920.0,Burrito Studio
7484,Doom &amp; Destiny Advanced,361040.0,Heartbit Interactive
7485,CHARIOT WARS,365460.0,OM ENTERTAINMENT
7486,Pavel Quest,366460.0,"ElevenSeventy, LLC"
7487,Ramayana,371790.0,Rakesh Malik
7488,A Stroke of Fate: Operation Bunker,372570.0,Spline Games
7489,Twin Robots,374230.0,Thinice
7490,Mortos,377980.0,Cargiolli Luciano
7491,Atlantic Quest Solitaire,379260.0,rokaplay
7492,Tachyon Project,385860.0,Eclipse Games
7493,Hard to Be a God,391030.0,Burut CT
7494,Saint Seiya: Soldiers' Soul,348710.0,DIMPS
7495,Lost Horizon 2,395560.0,Animation Arts GmbH
7496,Ironkraft - Road to Hell,397020.0,Invoker Studios
7497,I and Me,399600.0,Wish Fang
7498,One Final Chaos,409610.0,"Pusselbit,Sweet Studio Labs"
7499,Bionite: Origins,414770.0,Platoon Studios
7500,Voidspire Tactics,415920.0,Rad Codex
7501,Tacopocalypse,416530.0,Cherry Pie Games
7502,Attractio,317060.0,GameCoder Studios
7503,Trials of the Blood Dragon,435480.0,"Redlynx,Ubisoft Kiev"
7504,The Warlock of Firetop Mountain,324740.0,Tin Man Games
7505,Cults and Daggers,333350.0,Chaphat
7506,Man O' War: Corsair - Warhammer Naval Battles,344240.0,Evil Twin Artworks
7507,Niffelheim,351100.0,Ellada Games
7508,Templar Battleforce,370020.0,Trese Brothers
7509,Front Wars,370160.0,Homemade Games
7510,Tumbleweed Express,372350.0,"The Dirigiballers, LLC"
7511,Concealed Intent,374150.0,Jarrah Technology
7512,Ongaku,360990.0,SmashMouth Games Ltd
7513,Army of Pixels,390920.0,"Gergely Zsolnay,Richard Markos"
7514,Shadow Heroes: Vengeance In Flames,398670.0,Allied Games Inc.
7515,Dungeon Manager ZV,402300.0,StudioGIW
7516,The Last Door: Season 2 - Collector's Edition,402530.0,The Game Kitchen
7517,Crush Your Enemies,406850.0,Vile Monarch
7518,Wacky Wheels HD,422590.0,Ferocity 2D
7519,Automata Empire,423800.0,Nonadecimal Creative
7520,Attack Heroes,428200.0,Ejoy Games
7521,The Quest,428880.0,Redshift
7522,Trulon: The Shadow Engine,433840.0,Kyy Games
7523,Bear Haven Nights,434220.0,SunRay Games
7524,A Healer Only Lives Twice,453300.0,Pon Pon Games
7525,Emerge: Cities of the Apocalypse,457600.0,vdweller
7526,Power &amp; Revolution,467520.0,Eversim
7527,Zavix Tower,427910.0,Batholith Entertainment
7528,Gun Bombers,416180.0,Antti Vaihia
7529,Pixel Dungeon,365900.0,Retronic Games
7530,BossConstructor,330100.0,Mirko Seithe
7531,Shift Happens,359840.0,Klonk Games
7532,FPV Air Tracks,461680.0,Flyleap Studios
7533,The Daring Mermaid Expedition,443830.0,Choice of Games
7534,Driver Fusion Premium,234820.0,Treexy
7535,Ratings War,406650.0,Choice of Games
7536,Dungeon Lords Steam Edition,271760.0,Heuristic Park
7537,The Men of Yoshiwara: Kikuya,381100.0,Dogenzaka Lab
7538,World's Dawn,432010.0,Wayward Prophet
7539,The Metronomicon: Slay The Dance Floor,416790.0,Puuba
7540,Warden: Melody of the Undergrowth,338310.0,Cardboard Keep
7541,Scraps: Modular Vehicle Combat,350150.0,Moment Studio
7542,Star Nomad 2,414950.0,Huy Phan
7543,Color Symphony 2,403780.0,REMIMORY
7544,Deponia Doomsday,421050.0,Daedalic Entertainment
7545,Hiragana Pixel Party,417310.0,Springloaded
7546,Poker Superstars II,4100.0,Funkitron
7547,Terraformer Expedition to Mars,298220.0,"Vermont Software Studios,LLC"
7548,All Guns On Deck,315330.0,Decaying Logic
7549,Democracy 3 Africa,427470.0,Positech Games
7550,XenoShyft,429390.0,Cool Mini or Not
7551,Pale Echoes,377190.0,Wyrmling Productions
7552,Rising Angels: Hope,368150.0,IDHAS Studios
7553,Conquest of Elysium 4,403950.0,Illwinter Game Design
7554,My Tribe,51010.0,Big Fish Games
7555,The World II: Hunting BOSS,323240.0,Good Games
7556,Radiant Defense,302970.0,Hexage
7557,Inferno 2,387280.0,Radiangames
7558,EARTHLOCK: Festival of Magic,258030.0,Snowcastle Games
7559,Dandelion - Wishes brought to you -,321290.0,"Sujin Ri,Marcos Arroyo,Seona Lee,Somi Lee,Sohyeon Jeon"
7560,Phantom Brave PC / ファントム・ブレイブ PC,409870.0,"Nippon Ichi Software, Inc."
7561,The Mims Beginning,337820.0,Squatting Penguins
7562,Everything is Black and White,365430.0,Thomas Gwaltney
7563,Benji Challenges,393770.0,Tribeflame
7564,DreamBreak,443570.0,Aist
7565,Endciv,444650.0,Crowbox
7566,Brick Inventions,411750.0,BernhardM
7567,Combat Core,405670.0,MABManZ
7568,Wars of Napoleon,459470.0,Ageod
7569,DubWars,290000.0,MURA Interactive
7570,MotoGP™15 Compact,403880.0,Milestone S.r.l.
7571,Best of Us,464380.0,Hosted Games
7572,Dwarven Brawl Bros,367260.0,Dwarves Might Fly
7573,The Real Texas,261900.0,Kitty Lambda Games Inc.
7574,You Are Not The Hero,268970.0,ToMorning Productions
7575,9th Dawn II,279070.0,Valorware
7576,Dragon Fantasy: The Black Tome of Ice,328000.0,Muteki
7577,Deadstone,327150.0,Timeslip Softworks
7578,Harold,338890.0,Moon Spider Studio
7579,Cursed Sight,360550.0,InvertMouse
7580,Hacker's Beat,363650.0,TEAM TANDS PLUS
7581,Magical Eyes - Red is for Anguish,366780.0,Pomera Studios
7582,AR-K: The Great Escape,368890.0,Gato Salvaje S.L.
7583,Discouraged Workers - Original Sound Track,375160.0,YGGDRASIL STUDIO
7584,Shadows on the Vatican Act II: Wrath,378630.0,"Adventure Productions,10th Art Studio"
7585,DRIFT 84,381800.0,Reventador Games
7586,Discouraged Workers - Digital Art Book,382390.0,YGGDRASIL STUDIO
7587,Princess Kaguya: Legend of the Moon Warrior,383710.0,Zoo Corporation
7588,Sylvio,362860.0,Stroboskop
7589,Murasaki,392030.0,Katatema
7590,Knight &amp; Damsel,361680.0,MK-ULTRA Games
7591,Invisible Apartment 2,401200.0,"Milan Kazarka,Jeroen van Oosten"
7592,Void &amp; Meddler - Season Pass,408260.0,"no CVT,BlackMuffin"
7593,The Rivers of Alice - Extended Version,411590.0,"Delirium Studios,pequeño salto mortal"
7594,Mayjasmine Episode01 - What is God?,417110.0,Erotes studio
7595,"Upwards, Lonely Robot",417900.0,Random Layers
7596,Tidal Affair: Before The Storm,396930.0,Overcurfew
7597,ComixPlay #1: The Endless Incident,425040.0,ComixPlay
7598,The Order of the Thorne - The King's Challenge,425600.0,Infamous Quests
7599,Crudelis,424010.0,Whiskey Jack Games
7600,Discouraged Workers TEEN,432180.0,YGGDRASIL STUDIO
7601,Silver Creek Falls - Chapter 3,441060.0,Sapphire Dragon Productions
7602,String Theory,402150.0,Zenisport
7603,Witch and Hero(魔女と勇者),434130.0,"FK Digital,Flyhigh Works"
7604,A Little Lily Princess,449250.0,Hanabira
7605,Drawn®: Dark Flight™ Collector's Edition,451140.0,Big Fish Studios
7606,Button Frenzy,454630.0,zerofiftyone
7607,Cherry Tree High Girls' Fight,459540.0,773
7608,It's Killing Time,461650.0,Choice of Games
7609,Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,472870.0,07th Expansion
7610,"Resette's Prescription ~Book of memory, Swaying scale~",463460.0,Liz-Arts
7611,One Small Fire At A Time,476410.0,Kidalang
7612,Winter Novel,485350.0,DeXP
7613,Bot Vice,491040.0,DYA Games
7614,Haven Moon,493720.0,Francois Roussel
7615,Empty Horizons,496630.0,ebi-hime
7616,Pixel Privateers,342640.0,Quadro Delta
7617,Steam Squad,290870.0,Bretwalda Games
7618,Crazy Machines 1.5,18430.0,Fakt Software
7619,Orion Trail,381260.0,Schell Games
7620,Tennis Elbow 2013,346470.0,Mana Games
7621,Tales of Aravorn: Seasons Of The Wolf,333390.0,Winter Wolves
7622,Little King's Story,390310.0,"Marvelous, Inc."
7623,Omnipresent,403660.0,A.J Starkey Enterprises
7624,Avaris 2: The Return of the Empress,421890.0,StudioGIW
7625,SMILE GAME BUILDER,483950.0,SmileBoom Co.Ltd.
7626,Jewel Quest Pack,37960.0,iWin
7627,Virtual Families,16200.0,Last Day of Work
7628,Unveil,375210.0,Particle Studios
7629,Inside Me,404860.0,SnowBiteGames
7630,"Don't Die Dateless, Dummy!",455490.0,cupholder
7631,Sniper Ghost Warrior 3,368070.0,CI Games
7632,ORBITOR,336220.0,Evil Aliens
7633,ARM PLANETARY PROSPECTORS Asteroid Resource Mining,344890.0,"NeFARiOUS Dimensions iNteractive,nDi"
7634,Children of Liberty,264440.0,Lantana Games
7635,The Rainy Port Keelung 雨港基隆,349320.0,Erotes studio
7636,Vindicator: Uprising,367050.0,GamePhase
7637,Turnover,372250.0,Long Division LLC
7638,Daemon Detective Gaiden,377200.0,Yal
7639,Spectra,369570.0,Gateway Interactive
7640,軒轅劍外傳穹之扉(The Gate of Firmament),427030.0,DOMO Studio
7641,Back in 1995,433380.0,Throw the warped code out
7642,Shrouded in Sanity,444590.0,Steve Gal
7643,Seraph,425670.0,Dreadbit
7644,Cake Mania Main Street™,36300.0,Sandlot Games
7645,The Viceroy,387430.0,Goatee Games
7646,Apocalypse: Party's Over,368800.0,"Hoplon,Izyplay Game Studio"
7647,Chasing Dead,428440.0,2020 Venture
7648,The Final Frontier: Space Simulator,416140.0,Vault Interactive
7649,Cinderella Escape! R12,408000.0,Hajime Doujin Circle
7650,Hue,383270.0,Fiddlesticks Games
7651,Ember,339580.0,N-Fusion Interactive
7652,Legion TD 2,469600.0,AutoAttack Games
7653,ABD: A Beautiful Day,384920.0,"Robert Bonner,Jack Hanley,Ben Rawles,Boris Blosse"
7654,Home Behind,467960.0,TPP Studio
7655,D Series OFF ROAD Driving Simulation,363430.0,devotid
7656,Death Stair,444880.0,Fun Sponge Games
7657,The Kindred,373410.0,Persistent Studios
7658,Astral Terra,266190.0,Tethys Interactive LLC
7659,Dead TrailZ,349150.0,"Galactic Bits, Inc"
7660,Hidden: On the trail of the Ancients,352580.0,Lost Spell
7661,BADBLOOD,404400.0,Winnie Song
7662,Into the Belly of the Beast,428930.0,Lucky Brograms
7663,Totally Unbalanced,487330.0,Isojumper
7664,Crystal Cosmos,496590.0,Sea Beast Productions
7665,Solar War,340880.0,Snipefish Entertainment
7666,Tadpole Treble,354400.0,BitFinity
7667,Sketch Tales,384090.0,8D Studio
7668,Dragon Rage,498190.0,Bulletproof Outlaws
7669,TableTop Cricket,349530.0,Big Ant Studios
7670,Infinium Strike,374050.0,Codex Worlds
7671,Wicce,465130.0,Alpheratz*
7672,Mars 2030,416070.0,Advent RPG
7673,Kelvin and the Infamous Machine,376520.0,Blyts
7674,ULTRAWORLD EXODUS,331580.0,Neon Serpent LLC
7675,Slybots: Frantic Zone,384100.0,"Team ERROR,Tiny Colossus"
7676,Space - The Return Of The Pixxelfrazzer,385100.0,Sørb
7677,XBlaze Code: Embryo,421610.0,Arc System Works
7678,Flight 787 - Advanced,490380.0,idris Celik
7679,WRC 5 FIA World Rally Championship,354160.0,Kylotonn Racing Games
7680,Anti-Opoly,343990.0,Webfoot
7681,Nanobots,449120.0,Diego Rodrigues
7682,Icebound,334260.0,Fastermind Games
7683,Tomoyo After ~It's a Wonderful Life~ English Edition,462990.0,VisualArts/Key
7684,TOTM,324360.0,Juniper Games
7685,Fuego!,356100.0,radiostatic
7686,Herolike,409040.0,Games Hut
7687,Castle Torgeath: Descent into Darkness,431870.0,Dungeoneering Studios
7688,A.V.,341750.0,FirstForever Studios
7689,868-HACK,274700.0,Michael Brough
7690,RECYCLE,294830.0,rondomedia GmbH
7691,Kaiju Panic,352760.0,Mechabit Ltd
7692,Fate Tectonics,379530.0,Golden Gear Games
7693,XenoBloom,391440.0,IBOLOGY LLC
7694,MadOut Ice Storm,400500.0,Nuligine
7695,Snow Horse,270030.0,KinifiGames LLC
7696,Roads of Rome,410770.0,Realore
7697,Oil Enterprise,353630.0,Crafty Studios
7698,Barbara-ian,380860.0,Owlbear
7699,Adventure Time: Finn and Jake Investigations,369300.0,Vicious Cycle Software
7700,Duke Nukem 3D: 20th Anniversary World Tour,434050.0,"Nerve Software, Gearbox Software, LLC"
7701,Scrap Garden,465760.0,"Egidijus Bachur,Alexey Davydov"
7702,Super Night Riders,444000.0,neko.works
7703,Deathsmiles,314180.0,"CAVE Interactive CO.,LTD."
7704,Bombshell,353190.0,Interceptor Entertainment
7705,Divergence: Online,422940.0,Stained Glass Llama
7706,Sol Trader,396680.0,Chris Parsons
7707,"Warhammer 40,000: Armageddon - Da Orks",455340.0,"Flashback Games,The Lordz Games Studio"
7708,Bastard Bonds,486720.0,Bigfingers
7709,Amphora,331510.0,Moondrop
7710,Grimsfield,447000.0,Adam Wells
7711,WOLFLAME,448160.0,ASTRO PORT
7712,Dog Sled Saga,286240.0,Trichotomy
7713,Pandora`s room,440720.0,SVGames
7714,TOKYO WARFARE,486510.0,Pablo Vidaurre Sanz
7715,Kagura Douchuuki,378790.0,DebonosuWorks Inc.
7716,Hidden Expedition: Amazon,50920.0,Big Fish Games
7717,SurvHive,499230.0,Rocking Hamster
7718,TorqueL,250070.0,"Nanmo (Takayuki Yanagihara) @ FullPowerSideAttack.com,sanodg (Nobuyoshi Sano)"
